epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
396,103826,0.97718,1.01422,0.01848,0.80979,0.78447,0.81788,0.66181,1.06617,0.8863,0.0226,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
397,104090,0.97548,0.99982,0.01844,0.84853,0.77472,0.82471,0.66881,1.06629,0.88721,0.02262,0.00335924,0.00111975,0.00335924,0.00111975,0.00335924,0.00111975,0.00335924,0.00111975
398,104351,0.97193,1.00549,0.0184,0.81,0.78472,0.81729,0.66161,1.06705,0.88583,0.02265,0.00330275,0.00110092,0.00330275,0.00110092,0.00330275,0.00110092,0.00330275,0.00110092
399,104616,0.96406,0.99857,0.01822,0.84107,0.77873,0.82408,0.66743,1.06628,0.8905,0.02259,0.00324673,0.00108224,0.00324673,0.00108224,0.00324673,0.00108224,0.00324673,0.00108224
400,104882,0.97474,1.00429,0.01835,0.84643,0.77551,0.82304,0.66757,1.06581,0.89067,0.02262,0.00319118,0.00106373,0.00319118,0.00106373,0.00319118,0.00106373,0.00319118,0.00106373
401,105145,0.9692,0.99116,0.01828,0.84113,0.77498,0.82217,0.66735,1.06459,0.88972,0.02255,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
402,105404,0.96361,0.98307,0.01825,0.85044,0.77185,0.82388,0.66877,1.06463,0.88768,0.02254,0.00308149,0.00102716,0.00308149,0.00102716,0.00308149,0.00102716,0.00308149,0.00102716
403,105666,0.96277,0.99216,0.01829,0.86834,0.75609,0.82268,0.66727,1.06411,0.89152,0.02251,0.00302736,0.00100912,0.00302736,0.00100912,0.00302736,0.00100912,0.00302736,0.00100912
404,105926,0.9627,0.98399,0.01822,0.87053,0.75873,0.82273,0.66821,1.0615,0.89379,0.02244,0.00297371,0.000991237,0.00297371,0.000991237,0.00297371,0.000991237,0.00297371,0.000991237
405,106187,0.95645,0.97203,0.01802,0.86815,0.76142,0.82195,0.66839,1.0612,0.89612,0.02241,0.00292054,0.000973514,0.00292054,0.000973514,0.00292054,0.000973514,0.00292054,0.000973514
406,106451,0.96456,0.97817,0.01814,0.84055,0.76471,0.81503,0.66183,1.06044,0.89893,0.02239,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
407,106713,0.96108,0.97861,0.0182,0.87242,0.76121,0.82124,0.66577,1.0593,0.90258,0.02237,0.00281565,0.00093855,0.00281565,0.00093855,0.00281565,0.00093855,0.00281565,0.00093855
408,106978,0.95378,0.97239,0.01794,0.87288,0.75986,0.82137,0.6653,1.05904,0.90655,0.02235,0.00276394,0.000921312,0.00276394,0.000921312,0.00276394,0.000921312,0.00276394,0.000921312
409,107248,0.95476,0.96769,0.01808,0.87517,0.75634,0.82143,0.66524,1.06012,0.90994,0.0224,0.00271271,0.000904236,0.00271271,0.000904236,0.00271271,0.000904236,0.00271271,0.000904236
410,107508,0.95432,0.95499,0.01798,0.87959,0.75164,0.82196,0.66586,1.05938,0.91271,0.0224,0.00266197,0.000887324,0.00266197,0.000887324,0.00266197,0.000887324,0.00266197,0.000887324
411,107771,0.94846,0.96311,0.01788,0.8816,0.7507,0.82136,0.66574,1.06015,0.9167,0.0224,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
412,108036,0.95588,0.95684,0.01789,0.87827,0.75083,0.82019,0.66771,1.05931,0.9207,0.02239,0.00256198,0.000853994,0.00256198,0.000853994,0.00256198,0.000853994,0.00256198,0.000853994
413,108298,0.94798,0.95918,0.01794,0.87744,0.75117,0.81967,0.6669,1.0609,0.92698,0.02239,0.00251273,0.000837577,0.00251273,0.000837577,0.00251273,0.000837577,0.00251273,0.000837577
414,108562,0.94974,0.95807,0.01785,0.87976,0.74769,0.82,0.66724,1.06244,0.92932,0.02244,0.00246398,0.000821327,0.00246398,0.000821327,0.00246398,0.000821327,0.00246398,0.000821327
415,108822,0.93993,0.94692,0.01775,0.86002,0.75445,0.81988,0.66733,1.06087,0.93665,0.02241,0.00241573,0.000805243,0.00241573,0.000805243,0.00241573,0.000805243,0.00241573,0.000805243
416,109083,0.9398,0.9416,0.01763,0.86825,0.75357,0.81868,0.66685,1.05346,0.94758,0.02241,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
417,109343,0.94289,0.94966,0.01777,0.86382,0.75487,0.81949,0.66777,1.05323,0.94984,0.02239,0.00232074,0.000773579,0.00232074,0.000773579,0.00232074,0.000773579,0.00232074,0.000773579
418,109603,0.94081,0.94159,0.01764,0.85792,0.75886,0.81934,0.66816,1.05469,0.94925,0.02245,0.002274,0.000758,0.002274,0.000758,0.002274,0.000758,0.002274,0.000758
419,109865,0.93601,0.9394,0.01759,0.8564,0.75775,0.81829,0.66759,1.05463,0.95219,0.02248,0.00222777,0.00074259,0.00222777,0.00074259,0.00222777,0.00074259,0.00222777,0.00074259
420,110124,0.93954,0.93327,0.01762,0.85583,0.75924,0.81865,0.6668,1.05843,0.94833,0.02259,0.00218205,0.000727351,0.00218205,0.000727351,0.00218205,0.000727351,0.00218205,0.000727351
421,110385,0.93176,0.92325,0.01744,0.85792,0.75803,0.81909,0.66645,1.06122,0.94585,0.02268,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
422,110642,0.93345,0.93663,0.01754,0.84975,0.75763,0.81851,0.66621,1.06223,0.95004,0.02272,0.00209215,0.000697384,0.00209215,0.000697384,0.00209215,0.000697384,0.00209215,0.000697384
423,110900,0.93083,0.92635,0.01747,0.86571,0.75074,0.81708,0.66535,1.06255,0.9528,0.02273,0.00204798,0.000682658,0.00204798,0.000682658,0.00204798,0.000682658,0.00204798,0.000682658
424,111162,0.93415,0.92605,0.01754,0.85765,0.75271,0.81754,0.66513,1.06103,0.95687,0.02273,0.00200432,0.000668105,0.00200432,0.000668105,0.00200432,0.000668105,0.00200432,0.000668105
425,111423,0.92488,0.91704,0.01737,0.87095,0.74817,0.81532,0.66446,1.06203,0.95254,0.02278,0.00196117,0.000653725,0.00196117,0.000653725,0.00196117,0.000653725,0.00196117,0.000653725
426,111688,0.92598,0.92536,0.01737,0.86441,0.74901,0.81614,0.66446,1.06117,0.95208,0.02278,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
427,111948,0.92477,0.9187,0.01732,0.85981,0.74904,0.81408,0.66313,1.0611,0.94995,0.02281,0.00187645,0.000625485,0.00187645,0.000625485,0.00187645,0.000625485,0.00187645,0.000625485
428,112210,0.92092,0.91189,0.01724,0.87007,0.74298,0.81364,0.66267,1.05949,0.9581,0.02274,0.00183488,0.000611627,0.00183488,0.000611627,0.00183488,0.000611627,0.00183488,0.000611627
429,112472,0.92022,0.9133,0.0172,0.87121,0.74514,0.81483,0.66436,1.05998,0.9577,0.02275,0.00179383,0.000597944,0.00179383,0.000597944,0.00179383,0.000597944,0.00179383,0.000597944
430,112737,0.92067,0.90115,0.01715,0.87522,0.7428,0.81403,0.66394,1.06206,0.9494,0.02283,0.00175331,0.000584437,0.00175331,0.000584437,0.00175331,0.000584437,0.00175331,0.000584437
431,112999,0.91864,0.9037,0.0171,0.86757,0.74243,0.81342,0.66355,1.06011,0.95722,0.02275,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
432,113259,0.91645,0.90224,0.01713,0.86767,0.74463,0.81408,0.66415,1.06008,0.95531,0.02276,0.00167386,0.000557952,0.00167386,0.000557952,0.00167386,0.000557952,0.00167386,0.000557952
433,113522,0.91057,0.89267,0.01698,0.86904,0.74098,0.81449,0.66444,1.06096,0.95792,0.02272,0.00163493,0.000544975,0.00163493,0.000544975,0.00163493,0.000544975,0.00163493,0.000544975
434,113785,0.91396,0.90361,0.0171,0.88662,0.73191,0.81476,0.66515,1.06103,0.95898,0.02279,0.00159653,0.000532177,0.00159653,0.000532177,0.00159653,0.000532177,0.00159653,0.000532177
435,114048,0.9074,0.89728,0.01694,0.88742,0.73133,0.81473,0.66535,1.05995,0.95763,0.02277,0.00155867,0.000519556,0.00155867,0.000519556,0.00155867,0.000519556,0.00155867,0.000519556
436,114311,0.90836,0.88785,0.01692,0.88106,0.73404,0.81449,0.66531,1.05898,0.96101,0.02277,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
437,114572,0.90587,0.88108,0.01689,0.88123,0.7311,0.81474,0.66502,1.05912,0.96285,0.02282,0.00148456,0.000494852,0.00148456,0.000494852,0.00148456,0.000494852,0.00148456,0.000494852
438,114840,0.90485,0.88519,0.01689,0.88861,0.72931,0.81468,0.66516,1.0587,0.96309,0.02281,0.00144831,0.00048277,0.00144831,0.00048277,0.00144831,0.00048277,0.00144831,0.00048277
439,115101,0.90896,0.88579,0.01696,0.8852,0.72999,0.81489,0.66536,1.05868,0.96528,0.02282,0.0014126,0.000470868,0.0014126,0.000470868,0.0014126,0.000470868,0.0014126,0.000470868
440,115364,0.90267,0.88079,0.01678,0.87432,0.7329,0.81433,0.66462,1.05925,0.96728,0.02284,0.00137744,0.000459146,0.00137744,0.000459146,0.00137744,0.000459146,0.00137744,0.000459146
441,115625,0.8981,0.86792,0.0167,0.86032,0.73549,0.81378,0.66473,1.05804,0.97038,0.02282,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
442,115886,0.89236,0.86514,0.01662,0.85455,0.73837,0.81315,0.6648,1.05617,0.97545,0.02275,0.00130874,0.000436248,0.00130874,0.000436248,0.00130874,0.000436248,0.00130874,0.000436248
443,116147,0.89721,0.87114,0.01668,0.84106,0.74923,0.81248,0.66491,1.05736,0.97961,0.02275,0.00127522,0.000425072,0.00127522,0.000425072,0.00127522,0.000425072,0.00127522,0.000425072
444,116411,0.89611,0.86908,0.01668,0.86052,0.73719,0.81246,0.66562,1.05828,0.97808,0.02281,0.00124223,0.000414078,0.00124223,0.000414078,0.00124223,0.000414078,0.00124223,0.000414078
445,116672,0.89296,0.8661,0.01658,0.83329,0.75327,0.81228,0.66464,1.05883,0.98144,0.02284,0.0012098,0.000403267,0.0012098,0.000403267,0.0012098,0.000403267,0.0012098,0.000403267
446,116934,0.88574,0.86468,0.01658,0.83258,0.75077,0.81091,0.66348,1.05957,0.98588,0.02285,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
447,117193,0.88843,0.85798,0.01651,0.83249,0.75008,0.81093,0.66387,1.06061,0.98441,0.02286,0.00114659,0.000382197,0.00114659,0.000382197,0.00114659,0.000382197,0.00114659,0.000382197
448,117455,0.88705,0.85947,0.01644,0.83348,0.75025,0.80962,0.66331,1.06059,0.98633,0.02287,0.00111581,0.000371938,0.00111581,0.000371938,0.00111581,0.000371938,0.00111581,0.000371938
449,117720,0.88568,0.85296,0.01646,0.87124,0.72892,0.8102,0.66332,1.06161,0.98615,0.02288,0.00108559,0.000361863,0.00108559,0.000361863,0.00108559,0.000361863,0.00108559,0.000361863
450,117983,0.88608,0.84767,0.01648,0.86817,0.72831,0.80937,0.66268,1.0602,0.99196,0.02282,0.00105592,0.000351974,0.00105592,0.000351974,0.00105592,0.000351974,0.00105592,0.000351974
451,118245,0.88651,0.85746,0.01648,0.87053,0.73185,0.80846,0.66177,1.06008,0.99793,0.0228,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
452,118508,0.88434,0.84952,0.0164,0.87711,0.72322,0.8069,0.66041,1.05941,0.9998,0.0228,0.000998257,0.000332752,0.000998257,0.000332752,0.000998257,0.000332752,0.000998257,0.000332752
453,118773,0.87922,0.8421,0.01633,0.87963,0.72544,0.8077,0.6613,1.06147,0.99901,0.02288,0.000970262,0.000323421,0.000970262,0.000323421,0.000970262,0.000323421,0.000970262,0.000323421
454,119033,0.87447,0.85117,0.01636,0.87929,0.72613,0.80725,0.66122,1.06046,1.00347,0.02286,0.000942826,0.000314275,0.000942826,0.000314275,0.000942826,0.000314275,0.000942826,0.000314275
455,119291,0.87823,0.83814,0.01623,0.87529,0.7267,0.80692,0.66165,1.06082,1.00455,0.02289,0.000915951,0.000305317,0.000915951,0.000305317,0.000915951,0.000305317,0.000915951,0.000305317
456,119554,0.87931,0.84847,0.01636,0.87262,0.72504,0.80556,0.66055,1.05885,1.01035,0.0228,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
457,119817,0.87548,0.84022,0.01627,0.8703,0.72544,0.80639,0.66171,1.06148,1.00665,0.02287,0.000863889,0.000287963,0.000863889,0.000287963,0.000863889,0.000287963,0.000863889,0.000287963
458,120080,0.87645,0.83585,0.01621,0.86329,0.72855,0.80533,0.66165,1.06373,1.00571,0.02294,0.000838703,0.000279568,0.000838703,0.000279568,0.000838703,0.000279568,0.000838703,0.000279568
459,120343,0.87407,0.82909,0.01618,0.86463,0.72833,0.80623,0.66266,1.06506,1.00934,0.02296,0.000814083,0.000271361,0.000814083,0.000271361,0.000814083,0.000271361,0.000814083,0.000271361
460,120603,0.87768,0.83242,0.01615,0.85965,0.72728,0.80564,0.66194,1.066,1.01068,0.02297,0.000790028,0.000263343,0.000790028,0.000263343,0.000790028,0.000263343,0.000790028,0.000263343
461,120866,0.87192,0.83364,0.0161,0.86098,0.7294,0.80646,0.66245,1.06505,1.01199,0.02299,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
462,121132,0.86966,0.83229,0.01613,0.86747,0.72396,0.80677,0.66262,1.06668,1.01157,0.02303,0.00074362,0.000247873,0.00074362,0.000247873,0.00074362,0.000247873,0.00074362,0.000247873
463,121394,0.87072,0.83292,0.01613,0.86706,0.72196,0.80567,0.66106,1.06824,1.01543,0.02305,0.000721269,0.000240423,0.000721269,0.000240423,0.000721269,0.000240423,0.000721269,0.000240423
464,121657,0.86682,0.83108,0.01602,0.85954,0.72746,0.80543,0.66075,1.08613,0.98288,0.02334,0.000699487,0.000233162,0.000699487,0.000233162,0.000699487,0.000233162,0.000699487,0.000233162
465,121918,0.86664,0.82674,0.01605,0.85689,0.72825,0.80524,0.66051,1.08576,0.98748,0.02334,0.000678276,0.000226092,0.000678276,0.000226092,0.000678276,0.000226092,0.000678276,0.000226092
466,122182,0.86337,0.82424,0.016,0.85472,0.72935,0.80468,0.65974,1.08652,0.98928,0.02337,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
467,122442,0.86215,0.82478,0.01595,0.85402,0.72249,0.8028,0.65894,1.08612,0.99534,0.02336,0.000637568,0.000212523,0.000637568,0.000212523,0.000637568,0.000212523,0.000637568,0.000212523
